001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006 006 006 006 007 007 007 007 007 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 017 018 018 018 018 018 019 019 019 019 019 020 020 020 020 020 
